user_id,app_name,screen_time_min,category,date,age,gender,source,birim_katsayı,Toplam_GB_Harcama,su_katsayi,Toplam_Su_Harcama_Litre
1048,whatsapp,26.8,Social,2024-03-17,,,screen_time_app_usage,0.18,0.0804,0.222,0.0178488
1038,netflix,8.61,Entertainment,2024-03-17,,,screen_time_app_usage,3.0,0.4305,0.011,0.004735499999999999
1000,snapchat,12.9,Social,2024-03-17,,,screen_time_app_usage,0.6,0.129,0.037,0.0047729999999999995
1060,snapchat,14.65,Social,2024-03-17,,,screen_time_app_usage,0.6,0.1465,0.037,0.005420499999999999
1058,instagram,11.81,Social,2024-03-17,,,screen_time_app_usage,0.72,0.14171999999999998,0.222,0.03146184
1072,instagram,10.78,Social,2024-03-17,,,screen_time_app_usage,0.72,0.12936,0.222,0.02871792
1045,whatsapp,6.3,Social,2024-03-18,,,screen_time_app_usage,0.18,0.018899999999999997,0.222,0.0041957999999999995
1046,twitter,57.72,Social,2024-03-18,,,screen_time_app_usage,0.2,0.19240000000000002,0.066,0.012698400000000002
1059,facebook,8.11,Social,2024-03-18,,,screen_time_app_usage,0.3,0.040549999999999996,0.222,0.009002099999999999
1050,youtube,27.67,Entertainment,2024-03-18,,,screen_time_app_usage,3.0,1.3835000000000002,0.066,0.09131100000000002
1069,tiktok,55.43,Entertainment,2024-03-18,,,screen_time_app_usage,1.28,1.1825066666666666,0.09,0.1064256
1051,snapchat,59.13,Social,2024-03-18,,,screen_time_app_usage,0.6,0.5913,0.037,0.0218781
1016,tiktok,79.68,Entertainment,2024-03-18,,,screen_time_app_usage,1.28,1.6998400000000002,0.09,0.15298560000000003
1041,youtube,28.44,Entertainment,2024-03-18,,,screen_time_app_usage,3.0,1.4220000000000002,0.066,0.09385200000000002
1051,tiktok,79.49,Entertainment,2024-03-18,,,screen_time_app_usage,1.28,1.6957866666666666,0.09,0.15262079999999997
1056,instagram,29.99,Social,2024-03-18,,,screen_time_app_usage,0.72,0.3598799999999999,0.222,0.07989335999999998
1020,whatsapp,19.74,Social,2024-03-18,,,screen_time_app_usage,0.18,0.05921999999999999,0.222,0.013146839999999998
1016,tiktok,4.85,Entertainment,2024-03-18,,,screen_time_app_usage,1.28,0.10346666666666665,0.09,0.009311999999999999
1013,snapchat,22.2,Social,2024-03-18,,,screen_time_app_usage,0.6,0.22199999999999998,0.037,0.008213999999999999
1062,snapchat,91.04,Social,2024-03-18,,,screen_time_app_usage,0.6,0.9104,0.037,0.0336848
1008,youtube,18.27,Entertainment,2024-03-19,,,screen_time_app_usage,3.0,0.9135000000000001,0.066,0.06029100000000001
1027,facebook,78.08,Social,2024-03-19,,,screen_time_app_usage,0.3,0.39039999999999997,0.222,0.08666879999999999
1094,facebook,11.37,Social,2024-03-19,,,screen_time_app_usage,0.3,0.05684999999999999,0.222,0.012620699999999999
1070,twitter,19.63,Social,2024-03-19,,,screen_time_app_usage,0.2,0.06543333333333333,0.066,0.0043186
1096,facebook,65.48,Social,2024-03-19,,,screen_time_app_usage,0.3,0.3274,0.222,0.0726828
1056,twitter,31.36,Social,2024-03-19,,,screen_time_app_usage,0.2,0.10453333333333334,0.066,0.0068992
1041,twitter,44.59,Social,2024-03-19,,,screen_time_app_usage,0.2,0.14863333333333334,0.066,0.0098098
1080,youtube,32.07,Entertainment,2024-03-19,,,screen_time_app_usage,3.0,1.6035000000000001,0.066,0.10583100000000001
1039,snapchat,8.98,Social,2024-03-19,,,screen_time_app_usage,0.6,0.0898,0.037,0.0033226
1034,facebook,1.85,Social,2024-03-19,,,screen_time_app_usage,0.3,0.009250000000000001,0.222,0.0020535
1036,tiktok,22.78,Entertainment,2024-03-19,,,screen_time_app_usage,1.28,0.4859733333333333,0.09,0.043737599999999995
1043,facebook,24.91,Social,2024-03-19,,,screen_time_app_usage,0.3,0.12455,0.222,0.0276501
1072,facebook,55.91,Social,2024-03-19,,,screen_time_app_usage,0.3,0.27955,0.222,0.06206010000000001
1018,snapchat,44.47,Social,2024-03-20,,,screen_time_app_usage,0.6,0.4447,0.037,0.016453899999999997
1060,facebook,40.22,Social,2024-03-20,,,screen_time_app_usage,0.3,0.20109999999999997,0.222,0.044644199999999995
1088,facebook,49.6,Social,2024-03-20,,,screen_time_app_usage,0.3,0.24799999999999997,0.222,0.055055999999999994
1063,tiktok,0.77,Entertainment,2024-03-20,,,screen_time_app_usage,1.28,0.016426666666666666,0.09,0.0014784
1071,twitter,20.06,Social,2024-03-20,,,screen_time_app_usage,0.2,0.06686666666666666,0.066,0.0044132
1040,netflix,2.71,Entertainment,2024-03-20,,,screen_time_app_usage,3.0,0.13549999999999998,0.011,0.0014904999999999996
1038,snapchat,9.2,Social,2024-03-20,,,screen_time_app_usage,0.6,0.092,0.037,0.003404
1084,snapchat,13.45,Social,2024-03-20,,,screen_time_app_usage,0.6,0.13449999999999998,0.037,0.004976499999999999
1055,netflix,11.31,Entertainment,2024-03-20,,,screen_time_app_usage,3.0,0.5655,0.011,0.0062204999999999995
1063,snapchat,73.56,Social,2024-03-20,,,screen_time_app_usage,0.6,0.7356,0.037,0.0272172
1085,instagram,7.15,Social,2024-03-20,,,screen_time_app_usage,0.72,0.0858,0.222,0.0190476
1098,whatsapp,131.16,Social,2024-03-20,,,screen_time_app_usage,0.18,0.39348,0.222,0.08735256
1072,facebook,3.97,Social,2024-03-20,,,screen_time_app_usage,0.3,0.01985,0.222,0.0044067
1047,snapchat,14.74,Social,2024-03-20,,,screen_time_app_usage,0.6,0.1474,0.037,0.0054538
1085,netflix,14.65,Entertainment,2024-03-21,,,screen_time_app_usage,3.0,0.7325,0.011,0.0080575
1088,snapchat,138.82,Social,2024-03-21,,,screen_time_app_usage,0.6,1.3881999999999999,0.037,0.05136339999999999
1085,youtube,27.65,Entertainment,2024-03-21,,,screen_time_app_usage,3.0,1.3824999999999998,0.066,0.09124499999999999
1095,twitter,5.1,Social,2024-03-21,,,screen_time_app_usage,0.2,0.017,0.066,0.0011220000000000002
1082,whatsapp,63.44,Social,2024-03-21,,,screen_time_app_usage,0.18,0.19032,0.222,0.04225104
1008,netflix,17.19,Entertainment,2024-03-21,,,screen_time_app_usage,3.0,0.8595000000000002,0.011,0.009454500000000001
1070,tiktok,63.45,Entertainment,2024-03-21,,,screen_time_app_usage,1.28,1.3536000000000001,0.09,0.121824
1072,youtube,3.5,Entertainment,2024-03-21,,,screen_time_app_usage,3.0,0.175,0.066,0.01155
1053,instagram,1.54,Social,2024-03-21,,,screen_time_app_usage,0.72,0.01848,0.222,0.00410256
1086,instagram,61.59,Social,2024-03-21,,,screen_time_app_usage,0.72,0.73908,0.222,0.16407576
1056,twitter,45.09,Social,2024-03-21,,,screen_time_app_usage,0.2,0.15030000000000002,0.066,0.009919800000000001
1005,snapchat,18.47,Social,2024-03-22,,,screen_time_app_usage,0.6,0.18469999999999998,0.037,0.006833899999999999
1093,tiktok,7.88,Entertainment,2024-03-22,,,screen_time_app_usage,1.28,0.16810666666666665,0.09,0.015129599999999998
1079,whatsapp,4.5,Social,2024-03-22,,,screen_time_app_usage,0.18,0.0135,0.222,0.002997
1054,snapchat,2.49,Social,2024-03-22,,,screen_time_app_usage,0.6,0.0249,0.037,0.0009212999999999999
1006,twitter,21.9,Social,2024-03-22,,,screen_time_app_usage,0.2,0.073,0.066,0.004818
1055,snapchat,37.26,Social,2024-03-22,,,screen_time_app_usage,0.6,0.3726,0.037,0.013786199999999998
1000,facebook,88.87,Social,2024-03-22,,,screen_time_app_usage,0.3,0.44435,0.222,0.0986457
1091,youtube,10.96,Entertainment,2024-03-22,,,screen_time_app_usage,3.0,0.548,0.066,0.036168000000000006
1024,youtube,63.64,Entertainment,2024-03-22,,,screen_time_app_usage,3.0,3.1820000000000004,0.066,0.21001200000000003
1047,facebook,1.99,Social,2024-03-22,,,screen_time_app_usage,0.3,0.009949999999999999,0.222,0.0022088999999999998
1100,youtube,47.42,Entertainment,2024-03-22,,,screen_time_app_usage,3.0,2.371,0.066,0.15648600000000001
1002,instagram,8.54,Social,2024-03-22,,,screen_time_app_usage,0.72,0.10247999999999999,0.222,0.022750559999999996
1044,instagram,46.54,Social,2024-03-22,,,screen_time_app_usage,0.72,0.55848,0.222,0.12398255999999999
1086,twitter,27.28,Social,2024-03-23,,,screen_time_app_usage,0.2,0.09093333333333334,0.066,0.006001600000000001
1002,whatsapp,2.62,Social,2024-03-23,,,screen_time_app_usage,0.18,0.00786,0.222,0.00174492
1075,twitter,30.62,Social,2024-03-23,,,screen_time_app_usage,0.2,0.10206666666666668,0.066,0.006736400000000001
1016,whatsapp,1.1,Social,2024-03-23,,,screen_time_app_usage,0.18,0.0033,0.222,0.0007326
1046,snapchat,52.1,Social,2024-03-23,,,screen_time_app_usage,0.6,0.521,0.037,0.019277
1090,snapchat,7.49,Social,2024-03-23,,,screen_time_app_usage,0.6,0.0749,0.037,0.0027712999999999995
1082,netflix,6.95,Entertainment,2024-03-23,,,screen_time_app_usage,3.0,0.34750000000000003,0.011,0.0038225
1038,netflix,34.25,Entertainment,2024-03-23,,,screen_time_app_usage,3.0,1.7125,0.011,0.018837499999999997
1048,youtube,2.87,Entertainment,2024-03-23,,,screen_time_app_usage,3.0,0.1435,0.066,0.009471
1055,instagram,49.79,Social,2024-03-23,,,screen_time_app_usage,0.72,0.5974799999999999,0.222,0.13264056
1076,youtube,87.02,Entertainment,2024-03-23,,,screen_time_app_usage,3.0,4.351,0.066,0.28716600000000003
1037,tiktok,1.89,Entertainment,2024-03-23,,,screen_time_app_usage,1.28,0.04032,0.09,0.0036288
1052,tiktok,26.94,Entertainment,2024-03-24,,,screen_time_app_usage,1.28,0.57472,0.09,0.0517248
1004,whatsapp,7.46,Social,2024-03-24,,,screen_time_app_usage,0.18,0.02238,0.222,0.00496836
1042,tiktok,35.01,Entertainment,2024-03-24,,,screen_time_app_usage,1.28,0.7468799999999999,0.09,0.06721919999999999
1025,whatsapp,37.27,Social,2024-03-24,,,screen_time_app_usage,0.18,0.11181,0.222,0.02482182
1043,tiktok,22.37,Entertainment,2024-03-24,,,screen_time_app_usage,1.28,0.4772266666666667,0.09,0.0429504
1066,twitter,47.99,Social,2024-03-24,,,screen_time_app_usage,0.2,0.15996666666666667,0.066,0.0105578
1062,whatsapp,66.35,Social,2024-03-24,,,screen_time_app_usage,0.18,0.19904999999999998,0.222,0.044189099999999995
1008,instagram,83.02,Social,2024-03-24,,,screen_time_app_usage,0.72,0.9962399999999999,0.222,0.22116528
1078,netflix,6.35,Entertainment,2024-03-24,,,screen_time_app_usage,3.0,0.31749999999999995,0.011,0.003492499999999999
1011,tiktok,55.42,Entertainment,2024-03-24,,,screen_time_app_usage,1.28,1.1822933333333334,0.09,0.1064064
1028,whatsapp,16.35,Social,2024-03-24,,,screen_time_app_usage,0.18,0.04905,0.222,0.0108891
1084,instagram,54.42,Social,2024-03-24,,,screen_time_app_usage,0.72,0.6530400000000001,0.222,0.14497488000000003
1058,snapchat,35.74,Social,2024-03-24,,,screen_time_app_usage,0.6,0.3574,0.037,0.013223799999999999
1062,snapchat,34.03,Social,2024-03-25,,,screen_time_app_usage,0.6,0.3403,0.037,0.0125911
1000,netflix,7.87,Entertainment,2024-03-25,,,screen_time_app_usage,3.0,0.3935,0.011,0.0043285
1026,snapchat,0.84,Social,2024-03-25,,,screen_time_app_usage,0.6,0.0084,0.037,0.00031079999999999997
1085,youtube,2.64,Entertainment,2024-03-25,,,screen_time_app_usage,3.0,0.132,0.066,0.008712000000000001
1007,youtube,22.01,Entertainment,2024-03-25,,,screen_time_app_usage,3.0,1.1005,0.066,0.072633
1060,whatsapp,7.67,Social,2024-03-25,,,screen_time_app_usage,0.18,0.023009999999999996,0.222,0.005108219999999999
1008,snapchat,57.56,Social,2024-03-25,,,screen_time_app_usage,0.6,0.5756,0.037,0.0212972
1096,youtube,5.28,Entertainment,2024-03-25,,,screen_time_app_usage,3.0,0.264,0.066,0.017424000000000002
1093,tiktok,44.61,Entertainment,2024-03-25,,,screen_time_app_usage,1.28,0.95168,0.09,0.0856512
1077,whatsapp,106.12,Social,2024-03-25,,,screen_time_app_usage,0.18,0.31836000000000003,0.222,0.07067592
1023,tiktok,3.41,Entertainment,2024-03-25,,,screen_time_app_usage,1.28,0.07274666666666668,0.09,0.006547200000000001
1071,snapchat,26.91,Social,2024-03-25,,,screen_time_app_usage,0.6,0.2691,0.037,0.009956699999999999
1076,whatsapp,4.98,Social,2024-03-25,,,screen_time_app_usage,0.18,0.014940000000000002,0.222,0.0033166800000000007
1015,snapchat,11.12,Social,2024-03-25,,,screen_time_app_usage,0.6,0.1112,0.037,0.0041144
1099,netflix,3.75,Entertainment,2024-03-25,,,screen_time_app_usage,3.0,0.1875,0.011,0.0020625
1042,twitter,56.83,Social,2024-03-26,,,screen_time_app_usage,0.2,0.18943333333333331,0.066,0.012502599999999999
1044,instagram,23.65,Social,2024-03-26,,,screen_time_app_usage,0.72,0.2838,0.222,0.0630036
1015,whatsapp,15.23,Social,2024-03-26,,,screen_time_app_usage,0.18,0.04569,0.222,0.01014318
1089,snapchat,124.05,Social,2024-03-26,,,screen_time_app_usage,0.6,1.2405,0.037,0.045898499999999995
1065,snapchat,11.99,Social,2024-03-26,,,screen_time_app_usage,0.6,0.11989999999999999,0.037,0.0044363
1070,tiktok,4.16,Entertainment,2024-03-26,,,screen_time_app_usage,1.28,0.08874666666666668,0.09,0.007987200000000002
1074,twitter,1.92,Social,2024-03-26,,,screen_time_app_usage,0.2,0.0064,0.066,0.0004224
1072,youtube,8.44,Entertainment,2024-03-26,,,screen_time_app_usage,3.0,0.422,0.066,0.027852000000000002
1017,facebook,20.38,Social,2024-03-26,,,screen_time_app_usage,0.3,0.1019,0.222,0.0226218
1075,facebook,4.52,Social,2024-03-27,,,screen_time_app_usage,0.3,0.0226,0.222,0.0050171999999999994
1011,snapchat,61.32,Social,2024-03-27,,,screen_time_app_usage,0.6,0.6132000000000001,0.037,0.0226884
1077,instagram,8.1,Social,2024-03-27,,,screen_time_app_usage,0.72,0.0972,0.222,0.021578399999999998
1001,whatsapp,21.01,Social,2024-03-27,,,screen_time_app_usage,0.18,0.06303,0.222,0.01399266
1032,youtube,4.03,Entertainment,2024-03-27,,,screen_time_app_usage,3.0,0.20149999999999998,0.066,0.013299
1013,snapchat,22.09,Social,2024-03-27,,,screen_time_app_usage,0.6,0.22089999999999999,0.037,0.0081733
1063,netflix,1.65,Entertainment,2024-03-27,,,screen_time_app_usage,3.0,0.08249999999999999,0.011,0.0009074999999999999
1041,twitter,1.4,Social,2024-03-27,,,screen_time_app_usage,0.2,0.004666666666666666,0.066,0.000308
1015,youtube,17.97,Entertainment,2024-03-27,,,screen_time_app_usage,3.0,0.8985,0.066,0.059301
1045,netflix,45.33,Entertainment,2024-03-27,,,screen_time_app_usage,3.0,2.2665,0.011,0.024931500000000002
1091,instagram,7.18,Social,2024-03-27,,,screen_time_app_usage,0.72,0.08616,0.222,0.019127520000000002
1053,youtube,48.2,Entertainment,2024-03-27,,,screen_time_app_usage,3.0,2.4100000000000006,0.066,0.15906000000000003
1009,snapchat,47.44,Social,2024-03-28,,,screen_time_app_usage,0.6,0.4744,0.037,0.0175528
1094,tiktok,41.64,Entertainment,2024-03-28,,,screen_time_app_usage,1.28,0.88832,0.09,0.0799488
1076,instagram,20.07,Social,2024-03-28,,,screen_time_app_usage,0.72,0.24084,0.222,0.053466480000000004
1029,facebook,11.92,Social,2024-03-28,,,screen_time_app_usage,0.3,0.0596,0.222,0.0132312
1025,netflix,4.11,Entertainment,2024-03-28,,,screen_time_app_usage,3.0,0.20550000000000004,0.011,0.0022605000000000004
1029,facebook,35.31,Social,2024-03-28,,,screen_time_app_usage,0.3,0.17655,0.222,0.0391941
1096,snapchat,22.42,Social,2024-03-28,,,screen_time_app_usage,0.6,0.2242,0.037,0.0082954
1058,netflix,5.28,Entertainment,2024-03-28,,,screen_time_app_usage,3.0,0.264,0.011,0.002904
1086,instagram,64.48,Social,2024-03-28,,,screen_time_app_usage,0.72,0.77376,0.222,0.17177472
1030,whatsapp,68.82,Social,2024-03-28,,,screen_time_app_usage,0.18,0.20645999999999998,0.222,0.04583411999999999
1082,whatsapp,8.13,Social,2024-03-28,,,screen_time_app_usage,0.18,0.024390000000000002,0.222,0.0054145800000000004
1026,youtube,26.53,Entertainment,2024-03-28,,,screen_time_app_usage,3.0,1.3265,0.066,0.087549
1080,twitter,8.4,Social,2024-03-28,,,screen_time_app_usage,0.2,0.028000000000000004,0.066,0.0018480000000000003
1073,youtube,22.35,Entertainment,2024-03-28,,,screen_time_app_usage,3.0,1.1175000000000002,0.066,0.07375500000000001
1057,twitter,5.72,Social,2024-03-28,,,screen_time_app_usage,0.2,0.019066666666666666,0.066,0.0012584
1076,twitter,31.0,Social,2024-03-29,,,screen_time_app_usage,0.2,0.10333333333333333,0.066,0.0068200000000000005
1058,tiktok,18.42,Entertainment,2024-03-29,,,screen_time_app_usage,1.28,0.3929600000000001,0.09,0.035366400000000006
1005,tiktok,33.82,Entertainment,2024-03-29,,,screen_time_app_usage,1.28,0.7214933333333333,0.09,0.0649344
1073,facebook,37.52,Social,2024-03-29,,,screen_time_app_usage,0.3,0.18760000000000002,0.222,0.0416472
1002,snapchat,80.98,Social,2024-03-29,,,screen_time_app_usage,0.6,0.8098,0.037,0.029962599999999995
1009,instagram,38.32,Social,2024-03-29,,,screen_time_app_usage,0.72,0.45983999999999997,0.222,0.10208447999999999
1070,twitter,94.19,Social,2024-03-29,,,screen_time_app_usage,0.2,0.31396666666666667,0.066,0.020721800000000002
1099,whatsapp,18.15,Social,2024-03-29,,,screen_time_app_usage,0.18,0.05444999999999999,0.222,0.012087899999999999
1055,tiktok,19.58,Entertainment,2024-03-29,,,screen_time_app_usage,1.28,0.4177066666666666,0.09,0.03759359999999999
1028,whatsapp,21.19,Social,2024-03-29,,,screen_time_app_usage,0.18,0.06357,0.222,0.01411254
1075,facebook,7.11,Social,2024-03-29,,,screen_time_app_usage,0.3,0.03555,0.222,0.007892099999999999
1026,youtube,140.01,Entertainment,2024-03-29,,,screen_time_app_usage,3.0,7.0005,0.066,0.462033
1053,instagram,2.37,Social,2024-03-29,,,screen_time_app_usage,0.72,0.02844,0.222,0.00631368
1097,tiktok,48.28,Entertainment,2024-03-29,,,screen_time_app_usage,1.28,1.0299733333333334,0.09,0.0926976
1042,facebook,57.78,Social,2024-03-29,,,screen_time_app_usage,0.3,0.2889,0.222,0.06413579999999999
1071,netflix,4.43,Entertainment,2024-03-30,,,screen_time_app_usage,3.0,0.22149999999999997,0.011,0.0024364999999999994
1086,netflix,17.38,Entertainment,2024-03-30,,,screen_time_app_usage,3.0,0.869,0.011,0.009559
1053,twitter,7.32,Social,2024-03-30,,,screen_time_app_usage,0.2,0.0244,0.066,0.0016104000000000001
1006,facebook,38.73,Social,2024-03-30,,,screen_time_app_usage,0.3,0.19364999999999996,0.222,0.042990299999999995
1091,twitter,4.79,Social,2024-03-30,,,screen_time_app_usage,0.2,0.015966666666666667,0.066,0.0010538000000000001
1094,netflix,16.28,Entertainment,2024-03-30,,,screen_time_app_usage,3.0,0.8140000000000001,0.011,0.008954
1024,tiktok,17.14,Entertainment,2024-03-30,,,screen_time_app_usage,1.28,0.36565333333333333,0.09,0.0329088
1004,tiktok,47.82,Entertainment,2024-03-30,,,screen_time_app_usage,1.28,1.02016,0.09,0.09181439999999999
1094,netflix,6.16,Entertainment,2024-03-30,,,screen_time_app_usage,3.0,0.308,0.011,0.003388
1073,snapchat,44.32,Social,2024-03-30,,,screen_time_app_usage,0.6,0.4432,0.037,0.016398399999999997
1041,twitter,74.26,Social,2024-03-30,,,screen_time_app_usage,0.2,0.24753333333333336,0.066,0.016337200000000003
1015,twitter,11.92,Social,2024-03-30,,,screen_time_app_usage,0.2,0.03973333333333333,0.066,0.0026224
1086,tiktok,0.81,Entertainment,2024-03-30,,,screen_time_app_usage,1.28,0.017280000000000004,0.09,0.0015552000000000003
1004,netflix,31.77,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,1.5885,0.011,0.0174735
1064,tiktok,26.81,Entertainment,2024-03-31,,,screen_time_app_usage,1.28,0.5719466666666667,0.09,0.051475200000000006
1073,twitter,77.61,Social,2024-03-31,,,screen_time_app_usage,0.2,0.2587,0.066,0.0170742
1048,instagram,71.74,Social,2024-03-31,,,screen_time_app_usage,0.72,0.8608799999999999,0.222,0.19111535999999998
1056,netflix,28.32,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,1.4160000000000001,0.011,0.015576000000000001
1071,tiktok,36.07,Entertainment,2024-03-31,,,screen_time_app_usage,1.28,0.7694933333333334,0.09,0.0692544
1085,snapchat,26.38,Social,2024-03-31,,,screen_time_app_usage,0.6,0.2638,0.037,0.0097606
1057,instagram,0.25,Social,2024-03-31,,,screen_time_app_usage,0.72,0.003,0.222,0.000666
1004,netflix,44.27,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,2.2135000000000002,0.011,0.024348500000000002
1044,youtube,29.99,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,1.4995,0.066,0.09896700000000001
1053,whatsapp,36.69,Social,2024-03-31,,,screen_time_app_usage,0.18,0.11006999999999999,0.222,0.02443554
1077,netflix,30.02,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,1.5010000000000001,0.011,0.016511
1068,netflix,3.4,Entertainment,2024-03-31,,,screen_time_app_usage,3.0,0.16999999999999998,0.011,0.0018699999999999997
1038,whatsapp,149.72,Social,2024-03-31,,,screen_time_app_usage,0.18,0.44916,0.222,0.09971352
500,snapchat,120.0,Social,,27.0,Female,test,0.6,1.2,0.037,0.044399999999999995
488,snapchat,60.0,Social,,21.0,Non-binary,test,0.6,0.6,0.037,0.022199999999999998
776,snapchat,115.0,Social,,28.0,Non-binary,test,0.6,1.15,0.037,0.04255
573,facebook,55.0,Social,,21.0,Non-binary,test,0.3,0.275,0.222,0.06105000000000001
428,instagram,160.0,Social,,25.0,Female,test,0.72,1.9199999999999997,0.222,0.42623999999999995
528,instagram,160.0,Social,,25.0,Female,test,0.72,1.9199999999999997,0.222,0.42623999999999995
773,facebook,55.0,Social,,21.0,Non-binary,test,0.3,0.275,0.222,0.06105000000000001
382,snapchat,85.0,Social,,24.0,Non-binary,test,0.6,0.85,0.037,0.03145
505,linkedin,45.0,Social,,33.0,Male,test,0.1,0.075,0.029,0.002175
20,instagram,140.0,Social,,32.0,Female,test,0.72,1.68,0.222,0.37296
444,facebook,105.0,Social,,23.0,Non-binary,test,0.3,0.525,0.222,0.11655
720,instagram,140.0,Social,,32.0,Female,test,0.72,1.68,0.222,0.37296
328,instagram,160.0,Social,,25.0,Female,test,0.72,1.9199999999999997,0.222,0.42623999999999995
372,twitter,70.0,Social,,35.0,Male,test,0.2,0.23333333333333334,0.066,0.0154
555,linkedin,60.0,Social,,31.0,Male,test,0.1,0.1,0.029,0.0029000000000000002
413,linkedin,65.0,Social,,34.0,Male,test,0.1,0.10833333333333334,0.029,0.0031416666666666667
132,instagram,145.0,Social,,28.0,Male,test,0.72,1.7399999999999998,0.222,0.38627999999999996
743,twitter,95.0,Social,,29.0,Male,test,0.2,0.31666666666666665,0.066,0.0209
526,facebook,80.0,Social,,31.0,Male,test,0.3,0.4,0.222,0.0888
962,whatsapp,70.0,Social,,23.0,Male,test,0.18,0.21,0.222,0.04662
497,facebook,70.0,Social,,22.0,Female,test,0.3,0.35,0.222,0.07769999999999999
836,linkedin,55.0,Social,,24.0,Non-binary,test,0.1,0.09166666666666666,0.029,0.0026583333333333333
35,facebook,65.0,Social,,29.0,Male,test,0.3,0.325,0.222,0.07215
760,facebook,60.0,Social,,27.0,Male,test,0.3,0.3,0.222,0.06659999999999999
700,snapchat,120.0,Social,,27.0,Female,test,0.6,1.2,0.037,0.044399999999999995
58,snapchat,50.0,Social,,29.0,Non-binary,test,0.6,0.5,0.037,0.0185
847,twitter,90.0,Social,,21.0,Female,test,0.2,0.3,0.066,0.0198
850,linkedin,55.0,Social,,28.0,Female,test,0.1,0.09166666666666666,0.029,0.0026583333333333333
820,instagram,140.0,Social,,32.0,Female,test,0.72,1.68,0.222,0.37296
776,snapchat,115.0,Social,,28.0,Non-binary,test,0.6,1.15,0.037,0.04255
932,instagram,145.0,Social,,28.0,Male,test,0.72,1.7399999999999998,0.222,0.38627999999999996
627,linkedin,55.0,Social,,27.0,Non-binary,test,0.1,0.09166666666666666,0.029,0.0026583333333333333
212,facebook,95.0,Social,,26.0,Non-binary,test,0.3,0.475,0.222,0.10545
872,twitter,70.0,Social,,35.0,Male,test,0.2,0.23333333333333334,0.066,0.0154
155,linkedin,60.0,Social,,31.0,Male,test,0.1,0.1,0.029,0.0029000000000000002
830,facebook,45.0,Social,,26.0,Non-binary,test,0.3,0.225,0.222,0.04995
174,whatsapp,90.0,Social,,29.0,Female,test,0.18,0.26999999999999996,0.222,0.05993999999999999
119,linkedin,50.0,Social,,23.0,Non-binary,test,0.1,0.08333333333333333,0.029,0.002416666666666667
490,twitter,70.0,Social,,30.0,Male,test,0.2,0.23333333333333334,0.066,0.0154
594,snapchat,95.0,Social,,29.0,Female,test,0.6,0.95,0.037,0.035149999999999994
651,instagram,165.0,Social,,27.0,Male,test,0.72,1.98,0.222,0.43956
713,linkedin,65.0,Social,,34.0,Male,test,0.1,0.10833333333333334,0.029,0.0031416666666666667
801,instagram,120.0,Social,,25.0,Female,test,0.72,1.44,0.222,0.31968
319,linkedin,50.0,Social,,23.0,Non-binary,test,0.1,0.08333333333333333,0.029,0.002416666666666667
783,instagram,120.0,Social,,34.0,Female,test,0.72,1.44,0.222,0.31968
376,snapchat,115.0,Social,,28.0,Non-binary,test,0.6,1.15,0.037,0.04255
562,whatsapp,70.0,Social,,23.0,Male,test,0.18,0.21,0.222,0.04662
76,twitter,90.0,Social,,28.0,Male,test,0.2,0.3,0.066,0.0198
900,snapchat,120.0,Social,,27.0,Female,test,0.6,1.2,0.037,0.044399999999999995
986,whatsapp,100.0,Social,,28.0,Female,test,0.18,0.3,0.222,0.06659999999999999
807,twitter,85.0,Social,,27.0,Female,test,0.2,0.2833333333333333,0.066,0.0187
815,twitter,100.0,Social,,28.0,Male,test,0.2,0.3333333333333333,0.066,0.022
227,linkedin,55.0,Social,,27.0,Non-binary,test,0.1,0.09166666666666666,0.029,0.0026583333333333333
60,facebook,60.0,Social,,27.0,Male,test,0.3,0.3,0.222,0.06659999999999999
866,facebook,60.0,Social,,29.0,Non-binary,test,0.3,0.3,0.222,0.06659999999999999
944,facebook,105.0,Social,,23.0,Non-binary,test,0.3,0.525,0.222,0.11655
711,twitter,75.0,Social,,23.0,Female,test,0.2,0.25,0.066,0.0165
211,twitter,75.0,Social,,23.0,Female,test,0.2,0.25,0.066,0.0165
33,twitter,70.0,Social,,23.0,Non-binary,test,0.2,0.23333333333333334,0.066,0.0154
348,facebook,75.0,Social,,26.0,Non-binary,test,0.3,0.375,0.222,0.08325
944,facebook,105.0,Social,,23.0,Non-binary,test,0.3,0.525,0.222,0.11655
846,instagram,175.0,Social,,30.0,Male,test,0.72,2.1,0.222,0.4662
672,twitter,70.0,Social,,35.0,Male,test,0.2,0.23333333333333334,0.066,0.0154
223,linkedin,60.0,Social,,29.0,Male,test,0.1,0.1,0.029,0.0029000000000000002
926,facebook,80.0,Social,,31.0,Male,test,0.3,0.4,0.222,0.0888
526,facebook,80.0,Social,,31.0,Male,test,0.3,0.4,0.222,0.0888
997,facebook,70.0,Social,,22.0,Female,test,0.3,0.35,0.222,0.07769999999999999
561,instagram,175.0,Social,,31.0,Male,test,0.72,2.1,0.222,0.4662
48,facebook,75.0,Social,,26.0,Non-binary,test,0.3,0.375,0.222,0.08325
